"No.","Time","Source","Destination","Protocol","Length","Source Port","Destination Port","Answer RRs","Protocols in frame","IP_Flags","tcp_Flags","Next sequence number","Sequence number","TCP Segment Len","udp_Length"
"1691","174.860902","fe80::e1ff:dec7:bebd:f5d0","ff02::1:ffbd:f5d0","ICMPv6","86","","","","eth:ethertype:ipv6:ipv6.hopopts:icmpv6","","","","","",""
"1692","175.005830","173.252.90.36","192.168.1.126","TLSv1.2","1514","443","49195","","eth:ethertype:ip:tcp:tls","0x40","0x010","1461","1","1460",""
"1693","175.005859","173.252.90.36","192.168.1.126","TLSv1.2","922","443","49195","","eth:ethertype:ip:tcp:tls:x509sat:x509sat:x509sat:x509ce:x509sat:x509sat:x509sat:x509sat:x509ce:ns_cert_exts:x509ce:x509ce:x509ce:tls","0x40","0x018","2329","1461","868",""
"1694","175.006037","192.168.1.126","173.252.90.36","TCP","54","49195","443","","eth:ethertype:ip:tcp","0x40","0x010","156","156","0",""
"1695","175.020129","192.168.1.126","173.252.90.36","TLSv1.2","220","49195","443","","eth:ethertype:ip:tcp:tls","0x40","0x018","322","156","166",""
"1696","175.020235","173.252.90.36","192.168.1.126","TCP","54","443","49195","","eth:ethertype:ip:tcp","0x40","0x010","2329","2329","0",""
"1697","175.020812","173.252.90.36","192.168.1.126","TLSv1.2","145","443","49195","","eth:ethertype:ip:tcp:tls","0x40","0x018","2420","2329","91",""
"1698","175.021770","192.168.1.126","173.252.90.36","TLSv1.2","667","49195","443","","eth:ethertype:ip:tcp:tls","0x40","0x018","935","322","613",""
"1699","175.060858","173.252.90.36","192.168.1.126","TCP","54","443","49195","","eth:ethertype:ip:tcp","0x40","0x010","2420","2420","0",""
"1700","175.196141","fe80::69b0:5ca7:a676:2c5a","ff02::1:ff00:2c6","ICMPv6","86","","","","eth:ethertype:ipv6:ipv6.hopopts:icmpv6","","","","","",""
"1701","175.221920","173.252.90.36","192.168.1.126","TLSv1.2","1115","443","49195","","eth:ethertype:ip:tcp:tls","0x40","0x018","3481","2420","1061",""
"1702","175.222441","192.168.1.126","173.252.90.36","TLSv1.2","715","49195","443","","eth:ethertype:ip:tcp:tls","0x40","0x018","1596","935","661",""
"1703","175.222546","173.252.90.36","192.168.1.126","TCP","54","443","49195","","eth:ethertype:ip:tcp","0x40","0x010","3481","3481","0",""
"1704","175.235904","fe80::695d:d39c:6fe8:612","ff02::1:ffe8:612","ICMPv6","86","","","","eth:ethertype:ipv6:ipv6.hopopts:icmpv6","","","","","",""
"1705","175.397848","173.252.90.36","192.168.1.126","TLSv1.2","875","443","49195","","eth:ethertype:ip:tcp:tls","0x40","0x018","4302","3481","821",""
"1706","175.595652","192.168.1.126","173.252.90.36","TCP","54","49195","443","","eth:ethertype:ip:tcp","0x40","0x010","1596","1596","0",""
"1707","175.595761","173.252.90.36","192.168.1.126","TLSv1.2","272","443","49195","","eth:ethertype:ip:tcp:tls","0x40","0x018","4520","4302","218",""
"1708","175.604663","192.168.1.2","239.255.255.250","SSDP","214","58620","1900","","eth:ethertype:ip:udp:ssdp","0x40","","","","","180"
"1709","175.667826","fe80::4c7b:f8cd:4e3e:dd3c","ff02::1:ff3e:dd3c","ICMPv6","86","","","","eth:ethertype:ipv6:ipv6.hopopts:icmpv6","","","","","",""
"1710","175.667928","fe80::4c7b:f8cd:4e3e:dd3c","ff02::1:ff92:eff9","ICMPv6","86","","","","eth:ethertype:ipv6:ipv6.hopopts:icmpv6","","","","","",""
"1711","175.796026","192.168.1.126","173.252.90.36","TCP","54","49195","443","","eth:ethertype:ip:tcp","0x40","0x010","1596","1596","0",""
"1712","175.851658","fe80::e1ff:dec7:bebd:f5d0","ff02::1:ffb4:4877","ICMPv6","86","","","","eth:ethertype:ipv6:ipv6.hopopts:icmpv6","","","","","",""
"1713","176.031897","fe80::e8ff:97da:2f7f:abb3","ff02::1:ff62:aec8","ICMPv6","86","","","","eth:ethertype:ipv6:ipv6.hopopts:icmpv6","","","","","",""
"1714","176.096529","fe80::981:b1fd:8de1:811e","ff02::1:ff68:ef0a","ICMPv6","86","","","","eth:ethertype:ipv6:ipv6.hopopts:icmpv6","","","","","",""
"1715","176.237689","fe80::695d:d39c:6fe8:612","ff02::1:ffaf:b9b4","ICMPv6","86","","","","eth:ethertype:ipv6:ipv6.hopopts:icmpv6","","","","","",""
"1716","176.287427","fe80::7479:68ba:3dc6:1d14","ff02::1:ffb1:5cc9","ICMPv6","86","","","","eth:ethertype:ipv6:ipv6.hopopts:icmpv6","","","","","",""
"1717","176.605719","192.168.1.2","239.255.255.250","SSDP","214","58620","1900","","eth:ethertype:ip:udp:ssdp","0x40","","","","","180"
"1718","176.802564","fe80::f106:5909:32ae:f4cb","ff02::1:ff00:76e","ICMPv6","86","","","","eth:ethertype:ipv6:ipv6.hopopts:icmpv6","","","","","",""
"1719","176.853606","fe80::b504:f453:742b:7a21","ff02::1:ff00:cc7","ICMPv6","86","","","","eth:ethertype:ipv6:ipv6.hopopts:icmpv6","","","","","",""
"1720","176.917435","fe80::3d1a:8135:9ed5:db1c","ff02::1:ffd5:db1c","ICMPv6","86","","","","eth:ethertype:ipv6:ipv6.hopopts:icmpv6","","","","","",""
"1721","177.007277","fe80::4a8:b1f0:5819:1034","ff02::1:ff19:1034","ICMPv6","86","","","","eth:ethertype:ipv6:ipv6.hopopts:icmpv6","","","","","",""
"1722","177.140122","fe80::5440:d617:fa87:1f07","ff02::1:ff00:99e","ICMPv6","86","","","","eth:ethertype:ipv6:ipv6.hopopts:icmpv6","","","","","",""
"1723","177.170459","fe80::4c7b:f8cd:4e3e:dd3c","ff02::1:ff00:3a7","ICMPv6","86","","","","eth:ethertype:ipv6:ipv6.hopopts:icmpv6","","","","","",""
"1724","177.353655","fe80::b504:f453:742b:7a21","ff02::1:ff2b:7a21","ICMPv6","86","","","","eth:ethertype:ipv6:ipv6.hopopts:icmpv6","","","","","",""
"1725","177.418261","fe80::3d1a:8135:9ed5:db1c","ff02::1:ff00:ab7","ICMPv6","86","","","","eth:ethertype:ipv6:ipv6.hopopts:icmpv6","","","","","",""
"1726","177.463486","fe80::294d:3ea3:b53c:c77f","ff02::1:ff3c:c77f","ICMPv6","86","","","","eth:ethertype:ipv6:ipv6.hopopts:icmpv6","","","","","",""
"1727","177.508504","fe80::4a8:b1f0:5819:1034","ff02::1:ff0b:2224","ICMPv6","86","","","","eth:ethertype:ipv6:ipv6.hopopts:icmpv6","","","","","",""
"1728","177.606825","192.168.1.2","239.255.255.250","SSDP","214","58620","1900","","eth:ethertype:ip:udp:ssdp","0x40","","","","","180"
"1729","177.699564","fe80::69b0:5ca7:a676:2c5a","ff02::1:ff76:2c5a","ICMPv6","86","","","","eth:ethertype:ipv6:ipv6.hopopts:icmpv6","","","","","",""
"1730","177.998899","fe80::4a8:b1f0:5819:1034","ff02::1:ff00:fa9","ICMPv6","86","","","","eth:ethertype:ipv6:ipv6.hopopts:icmpv6","","","","","",""
"1731","178.141852","fe80::5440:d617:fa87:1f07","ff02::1:ff87:1f07","ICMPv6","86","","","","eth:ethertype:ipv6:ipv6.hopopts:icmpv6","","","","","",""
"1732","178.474538","192.168.1.126","173.252.90.36","TLSv1.2","667","49195","443","","eth:ethertype:ip:tcp:tls","0x40","0x018","2209","1596","613",""
"1733","178.474653","173.252.90.36","192.168.1.126","TCP","54","443","49195","","eth:ethertype:ip:tcp","0x40","0x010","4520","4520","0",""
"1734","178.501240","fe80::da58:d7ff:fe00:f72","fd2d:ab8c:225:0:65fd:f7c4:fa68:ef0a","ICMPv6","86","","","","eth:ethertype:ipv6:icmpv6","","","","","",""
"1735","178.501357","fe80::981:b1fd:8de1:811e","ff02::1:ff00:f72","ICMPv6","86","","","","eth:ethertype:ipv6:icmpv6","","","","","",""
"1736","178.501566","fe80::da58:d7ff:fe00:f72","fe80::981:b1fd:8de1:811e","ICMPv6","86","","","","eth:ethertype:ipv6:icmpv6","","","","","",""
"1737","178.501652","fd2d:ab8c:225:0:65fd:f7c4:fa68:ef0a","fe80::da58:d7ff:fe00:f72","ICMPv6","86","","","","eth:ethertype:ipv6:icmpv6","","","","","",""
"1738","178.688740","173.252.90.36","192.168.1.126","TLSv1.2","1115","443","49195","","eth:ethertype:ip:tcp:tls","0x40","0x018","5581","4520","1061",""
"1739","178.689246","192.168.1.126","173.252.90.36","TLSv1.2","715","49195","443","","eth:ethertype:ip:tcp:tls","0x40","0x018","2870","2209","661",""
"1740","178.689366","173.252.90.36","192.168.1.126","TCP","54","443","49195","","eth:ethertype:ip:tcp","0x40","0x010","5581","5581","0",""
"1741","178.862379","173.252.90.36","192.168.1.126","TLSv1.2","875","443","49195","","eth:ethertype:ip:tcp:tls","0x40","0x018","6402","5581","821",""
"1742","179.061377","192.168.1.126","173.252.90.36","TCP","54","49195","443","","eth:ethertype:ip:tcp","0x40","0x010","2870","2870","0",""
"1743","179.061438","173.252.90.36","192.168.1.126","TLSv1.2","272","443","49195","","eth:ethertype:ip:tcp:tls","0x40","0x018","6620","6402","218",""
"1744","179.168488","fe80::294d:3ea3:b53c:c77f","ff02::1:2","DHCPv6","146","546","547","","eth:ethertype:ipv6:udp:dhcpv6","","","","","","92"
"1745","179.261209","192.168.1.126","173.252.90.36","TCP","54","49195","443","","eth:ethertype:ip:tcp","0x40","0x010","2870","2870","0",""
"1746","180.144293","fe80::5440:d617:fa87:1f07","ff02::1:ff98:fae8","ICMPv6","86","","","","eth:ethertype:ipv6:ipv6.hopopts:icmpv6","","","","","",""
"1747","180.167519","fe80::294d:3ea3:b53c:c77f","ff02::1:2","DHCPv6","188","546","547","","eth:ethertype:ipv6:udp:dhcpv6","","","","","","134"
"1748","180.169795","fe80::294d:3ea3:b53c:c77f","ff02::1:ff00:7f6","ICMPv6","86","","","","eth:ethertype:ipv6:ipv6.hopopts:icmpv6","","","","","",""
"1749","180.171565","PcsCompu_5d:86:c6","Broadcast","ARP","42","","","","eth:ethertype:arp","","","","","",""
"1750","180.458468","::","ff02::1:ff00:7f6","ICMPv6","78","","","","eth:ethertype:ipv6:icmpv6","","","","","",""
"1751","180.458556","fe80::294d:3ea3:b53c:c77f","ff02::1:ff00:7f6","ICMPv6","86","","","","eth:ethertype:ipv6:ipv6.hopopts:icmpv6","","","","","",""
"1752","181.460630","PcsCompu_5d:86:c6","Broadcast","ARP","42","","","","eth:ethertype:arp","","","","","",""
"1753","183.484691","192.168.1.126","173.252.90.36","TLSv1.2","667","49195","443","","eth:ethertype:ip:tcp:tls","0x40","0x018","3483","2870","613",""
"1754","183.484933","173.252.90.36","192.168.1.126","TCP","54","443","49195","","eth:ethertype:ip:tcp","0x40","0x010","6620","6620","0",""
"1755","183.509306","fe80::da58:d7ff:fe00:f72","fe80::981:b1fd:8de1:811e","ICMPv6","86","","","","eth:ethertype:ipv6:icmpv6","","","","","",""
"1756","183.509434","fe80::981:b1fd:8de1:811e","fe80::da58:d7ff:fe00:f72","ICMPv6","86","","","","eth:ethertype:ipv6:icmpv6","","","","","",""
"1757","183.674796","173.252.90.36","192.168.1.126","TLSv1.2","1115","443","49195","","eth:ethertype:ip:tcp:tls","0x40","0x018","7681","6620","1061",""
"1758","183.675282","192.168.1.126","173.252.90.36","TLSv1.2","715","49195","443","","eth:ethertype:ip:tcp:tls","0x40","0x018","4144","3483","661",""
"1759","183.675419","173.252.90.36","192.168.1.126","TCP","54","443","49195","","eth:ethertype:ip:tcp","0x40","0x010","7681","7681","0",""
"1760","183.889922","173.252.90.36","192.168.1.126","TLSv1.2","875","443","49195","","eth:ethertype:ip:tcp:tls","0x40","0x018","8502","7681","821",""
"1761","184.088142","192.168.1.126","173.252.90.36","TCP","54","49195","443","","eth:ethertype:ip:tcp","0x40","0x010","4144","4144","0",""
"1762","184.088240","173.252.90.36","192.168.1.126","TLSv1.2","272","443","49195","","eth:ethertype:ip:tcp:tls","0x40","0x018","8720","8502","218",""
"1763","184.288631","192.168.1.126","173.252.90.36","TCP","54","49195","443","","eth:ethertype:ip:tcp","0x40","0x010","4144","4144","0",""
"1764","187.144358","PcsCompu_0a:a9:9c","Broadcast","ARP","42","","","","eth:ethertype:arp","","","","","",""
"1765","188.156938","fd2d:ab8c:225:0:d0eb:2d62:d499:23c8","ff02::1:ff00:1","ICMPv6","86","","","","eth:ethertype:ipv6:icmpv6","","","","","",""
"1766","188.489440","192.168.1.126","173.252.90.36","TLSv1.2","667","49195","443","","eth:ethertype:ip:tcp:tls","0x40","0x018","4757","4144","613",""
"1767","188.489588","173.252.90.36","192.168.1.126","TCP","54","443","49195","","eth:ethertype:ip:tcp","0x40","0x010","8720","8720","0",""
"1768","188.670872","173.252.90.36","192.168.1.126","TLSv1.2","1115","443","49195","","eth:ethertype:ip:tcp:tls","0x40","0x018","9781","8720","1061",""
"1769","188.671359","192.168.1.126","173.252.90.36","TLSv1.2","715","49195","443","","eth:ethertype:ip:tcp:tls","0x40","0x018","5418","4757","661",""
"1770","188.671500","173.252.90.36","192.168.1.126","TCP","54","443","49195","","eth:ethertype:ip:tcp","0x40","0x010","9781","9781","0",""
"1771","188.856500","173.252.90.36","192.168.1.126","TLSv1.2","875","443","49195","","eth:ethertype:ip:tcp:tls","0x40","0x018","10602","9781","821",""
"1772","189.055058","192.168.1.126","173.252.90.36","TCP","54","49195","443","","eth:ethertype:ip:tcp","0x40","0x010","5418","5418","0",""
"1773","189.055101","173.252.90.36","192.168.1.126","TLSv1.2","272","443","49195","","eth:ethertype:ip:tcp:tls","0x40","0x018","10820","10602","218",""
"1774","189.255515","192.168.1.126","173.252.90.36","TCP","54","49195","443","","eth:ethertype:ip:tcp","0x40","0x010","5418","5418","0",""
"1775","193.173546","fe80::69b0:5ca7:a676:2c5a","ff02::1:ff00:f72","ICMPv6","86","","","","eth:ethertype:ipv6:icmpv6","","","","","",""
"1776","193.498761","192.168.1.126","173.252.90.36","TLSv1.2","667","49195","443","","eth:ethertype:ip:tcp:tls","0x40","0x018","6031","5418","613",""
"1777","193.498920","173.252.90.36","192.168.1.126","TCP","54","443","49195","","eth:ethertype:ip:tcp","0x40","0x010","10820","10820","0",""
"1778","193.711648","173.252.90.36","192.168.1.126","TLSv1.2","1115","443","49195","","eth:ethertype:ip:tcp:tls","0x40","0x018","11881","10820","1061",""
"1779","193.712116","192.168.1.126","31.13.93.7","TCP","54","49178","443","","eth:ethertype:ip:tcp","0x40","0x014","778","778","0",""
"1780","193.712288","192.168.1.126","31.13.93.7","TCP","54","49176","443","","eth:ethertype:ip:tcp","0x40","0x014","778","778","0",""
"1781","193.712446","192.168.1.126","31.13.93.7","TCP","54","49177","443","","eth:ethertype:ip:tcp","0x40","0x014","778","778","0",""
"1782","193.712637","192.168.1.126","31.13.93.7","TCP","54","49179","443","","eth:ethertype:ip:tcp","0x40","0x014","1229","1229","0",""
"1783","193.712804","192.168.1.126","31.13.93.7","TCP","54","49192","443","","eth:ethertype:ip:tcp","0x40","0x014","792","792","0",""
"1784","193.712953","192.168.1.126","31.13.93.7","TCP","54","49182","443","","eth:ethertype:ip:tcp","0x40","0x014","792","792","0",""
"1785","193.713097","192.168.1.126","31.13.93.7","TCP","54","49191","443","","eth:ethertype:ip:tcp","0x40","0x014","792","792","0",""
"1786","193.713258","192.168.1.126","31.13.93.7","TCP","54","49184","443","","eth:ethertype:ip:tcp","0x40","0x014","792","792","0",""
"1787","193.713430","192.168.1.126","31.13.93.7","TCP","54","49189","443","","eth:ethertype:ip:tcp","0x40","0x014","792","792","0",""
"1788","193.713586","192.168.1.126","31.13.93.7","TCP","54","49183","443","","eth:ethertype:ip:tcp","0x40","0x014","792","792","0",""
"1789","193.713730","192.168.1.126","31.13.93.7","TCP","54","49181","443","","eth:ethertype:ip:tcp","0x40","0x014","1165","1165","0",""
"1790","193.713870","192.168.1.126","31.13.93.7","TCP","54","49185","443","","eth:ethertype:ip:tcp","0x40","0x014","792","792","0",""
"1791","193.714016","192.168.1.126","31.13.93.7","TCP","54","49186","443","","eth:ethertype:ip:tcp","0x40","0x014","792","792","0",""
"1792","193.714158","192.168.1.126","31.13.93.7","TCP","54","49187","443","","eth:ethertype:ip:tcp","0x40","0x014","792","792","0",""
"1793","193.714318","192.168.1.126","31.13.93.7","TCP","54","49175","443","","eth:ethertype:ip:tcp","0x40","0x014","1229","1229","0",""
"1794","193.714533","192.168.1.126","173.252.90.36","TLSv1.2","715","49195","443","","eth:ethertype:ip:tcp:tls","0x40","0x018","6692","6031","661",""
"1795","194.012647","192.168.1.126","173.252.90.36","TCP","715","49195","443","","eth:ethertype:ip:tcp","0x40","0x018","6692","6031","661",""
"1796","194.012757","173.252.90.36","192.168.1.126","TCP","66","443","49195","","eth:ethertype:ip:tcp","0x40","0x010","11881","11881","0",""
"1797","194.249746","173.252.90.36","192.168.1.126","TLSv1.2","875","443","49195","","eth:ethertype:ip:tcp:tls","0x40","0x018","12702","11881","821",""
"1798","194.453423","192.168.1.126","173.252.90.36","TCP","54","49195","443","","eth:ethertype:ip:tcp","0x40","0x010","6692","6692","0",""
"1799","194.453529","173.252.90.36","192.168.1.126","TLSv1.2","272","443","49195","","eth:ethertype:ip:tcp:tls","0x40","0x018","12920","12702","218",""
"1800","194.653064","192.168.1.126","173.252.90.36","TCP","54","49195","443","","eth:ethertype:ip:tcp","0x40","0x010","6692","6692","0",""
"1801","198.502979","192.168.1.126","173.252.90.36","TLSv1.2","667","49195","443","","eth:ethertype:ip:tcp:tls","0x40","0x018","7305","6692","613",""
"1802","198.503119","173.252.90.36","192.168.1.126","TCP","54","443","49195","","eth:ethertype:ip:tcp","0x40","0x010","12920","12920","0",""
"1803","198.693781","173.252.90.36","192.168.1.126","TLSv1.2","1115","443","49195","","eth:ethertype:ip:tcp:tls","0x40","0x018","13981","12920","1061",""
"1804","198.694262","192.168.1.126","173.252.90.36","TLSv1.2","715","49195","443","","eth:ethertype:ip:tcp:tls","0x40","0x018","7966","7305","661",""
"1805","198.694375","173.252.90.36","192.168.1.126","TCP","54","443","49195","","eth:ethertype:ip:tcp","0x40","0x010","13981","13981","0",""
"1806","198.877769","173.252.90.36","192.168.1.126","TLSv1.2","875","443","49195","","eth:ethertype:ip:tcp:tls","0x40","0x018","14802","13981","821",""
"1807","198.878239","192.168.1.126","31.13.93.7","TCP","54","49180","443","","eth:ethertype:ip:tcp","0x40","0x014","1229","1229","0",""
"1808","199.079794","192.168.1.126","173.252.90.36","TCP","54","49195","443","","eth:ethertype:ip:tcp","0x40","0x010","7966","7966","0",""
"1809","199.079879","173.252.90.36","192.168.1.126","TLSv1.2","272","443","49195","","eth:ethertype:ip:tcp:tls","0x40","0x018","15020","14802","218",""
"1810","199.099903","PcsCompu_9d:05:4d","Giga-Byt_c0:43:92","ARP","42","","","","eth:ethertype:arp","","","","","",""
"1811","199.099957","Giga-Byt_c0:43:92","PcsCompu_9d:05:4d","ARP","42","","","","eth:ethertype:arp","","","","","",""
"1812","199.279998","192.168.1.126","173.252.90.36","TCP","54","49195","443","","eth:ethertype:ip:tcp","0x40","0x010","7966","7966","0",""
"1813","210.040569","192.168.1.125","239.255.255.250","SSDP","140","64489","1900","","eth:ethertype:ip:udp:ssdp","0x00","","","","","106"
"1814","211.031750","192.168.1.125","239.255.255.250","SSDP","140","64489","1900","","eth:ethertype:ip:udp:ssdp","0x00","","","","","106"
"1815","215.848487","PcsCompu_11:4e:fa","Broadcast","ARP","42","","","","eth:ethertype:arp","","","","","",""
"1816","216.049075","192.168.1.125","239.255.255.250","SSDP","140","64489","1900","","eth:ethertype:ip:udp:ssdp","0x00","","","","","106"
"1817","221.046089","192.168.1.125","239.255.255.250","SSDP","140","64489","1900","","eth:ethertype:ip:udp:ssdp","0x00","","","","","106"
"1818","226.043494","192.168.1.125","239.255.255.250","SSDP","140","64489","1900","","eth:ethertype:ip:udp:ssdp","0x00","","","","","106"
"1819","234.130490","192.168.1.126","31.13.93.36","TCP","54","49194","443","","eth:ethertype:ip:tcp","0x40","0x014","2154","2154","0",""
"1820","239.097152","PcsCompu_9d:05:4d","Giga-Byt_c0:43:92","ARP","42","","","","eth:ethertype:arp","","","","","",""
"1821","239.097193","Giga-Byt_c0:43:92","PcsCompu_9d:05:4d","ARP","42","","","","eth:ethertype:arp","","","","","",""
"1822","259.166350","192.168.1.126","173.252.90.36","TCP","54","49195","443","","eth:ethertype:ip:tcp","0x40","0x014","7966","7966","0",""
"1823","269.429253","0.0.0.0","224.0.0.1","IGMPv2","60","","","","eth:ethertype:ip:igmp:igmp","0x40","","","","",""
"1824","276.325453","fe80::294d:3ea3:b53c:c77f","ff02::1:ff00:f72","ICMPv6","86","","","","eth:ethertype:ipv6:icmpv6","","","","","",""
"1825","277.568070","192.168.1.125","239.255.255.250","IGMPv2","46","","","","eth:ethertype:ip:igmp:igmp","0x00","","","","",""
