FlowNo.,Answer RRs,BytesEx,Destination,Destination Port,Duration,FPL,IP_Flags,Length,Next sequence number,No.,NumPackets,Protocol,Protocols in frame,SameLenPktRatio,Sequence number,Source,Source Port,StdDevLen,IAT,isNull,NPEx,reconnects,APL,BitsPerSec,AvgPktPerSec,udp_Length,tcp_Flags,Time,TCP Segment Len,IOPR,NumForward,label
747,,226,192.168.1.116,49386,0.01,172.0,0x40,172,119.0,8103,2,TCP,eth:ethertype:ip:tcp,1.0,1.0,91.220.62.30,443,59.0,0.0,0,0,0,113.0,180800.0,200.0,,24,6649.39,118.0,1.0,1,1
838,,60,91.220.62.30,443,0.0,60.0,0x40,60,7.0,14923,1,SSL,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.116,49508,0.0,0.0,0,0,0,60.0,0.0,0.0,,24,12019.7,6.0,-1.0,0,1
1364,0.0,332,fd2d:ab8c:225::1,53,0.0,166.0,,99,,9609,2,DNS,eth:ethertype:ipv6:udp:dns,1.0,,fd2d:ab8c:225:0:d165:fe2f:b6b4:4877,60995,67.0,0.0,0,0,1,166.0,0.0,0.0,45.0,0,7892.43,,1.0,1,1
386,,226,192.168.1.116,49428,0.0,113.0,0x40,172,119.0,9526,2,TCP,eth:ethertype:ip:tcp,1.0,1.0,204.95.99.221,443,59.0,0.0,0,0,0,113.0,0.0,0.0,,24,7812.24,118.0,1.0,1,1
1051,,190,91.220.62.30,443,0.0,95.0,0x40,60,7.0,24174,2,SSL,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.116,49579,35.0,0.0,0,0,0,95.0,0.0,0.0,,24,20830.3,6.0,-1.0,0,1
552,,186,216.58.201.78,80,0.0,60.0,0x40,66,1.0,7366,3,TCP,eth:ethertype:ip:tcp,0.666667,0.0,192.168.1.116,49364,5.65685,0.0,0,0,1,62.0,0.0,0.0,,2,5987.66,0.0,2.0,1,1
286,,226,192.168.1.116,49353,0.0,113.0,0x40,172,119.0,6985,2,TCP,eth:ethertype:ip:tcp,1.0,1.0,204.95.99.221,443,59.0,0.0,0,0,0,113.0,0.0,0.0,,24,5667.43,118.0,1.0,1,1
494,,186,216.58.201.78,80,0.0,60.0,0x40,66,1.0,2414,3,TCP,eth:ethertype:ip:tcp,0.666667,0.0,192.168.1.116,49219,5.65685,0.0,0,0,1,62.0,0.0,0.0,,2,1919.41,0.0,2.0,1,1
1042,,60,91.220.62.30,443,0.0,60.0,0x40,60,7.0,23949,1,SSL,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.116,49576,0.0,0.0,0,0,0,60.0,0.0,0.0,,24,20558.0,6.0,-1.0,0,1
634,,1603,239.255.255.250,1900,0.0,534.333,0x40,516,,19499,3,SSDP,eth:ethertype:ip:udp:ssdp,1.0,,192.168.1.190,41739,19.9053,0.0,0,0,2,534.333,0.0,0.0,482.0,0,15509.7,,-1.0,0,1
1336,0.0,196,fd2d:ab8c:225::1,53,0.04,90.0,,90,,8527,2,DNS,eth:ethertype:ipv6:udp:dns,1.0,,fd2d:ab8c:225:0:d165:fe2f:b6b4:4877,59442,8.0,0.0,0,0,1,98.0,39200.0,50.0,36.0,0,6969.86,,1.0,1,1
1384,0.0,336,fd2d:ab8c:225::1,53,0.0,168.0,,101,,7373,2,DNS,eth:ethertype:ipv6:udp:dns,1.0,,fd2d:ab8c:225:0:d165:fe2f:b6b4:4877,62357,67.0,0.0,0,0,1,168.0,0.0,0.0,47.0,0,5988.08,,1.0,1,1
970,,60,91.220.62.30,443,0.0,60.0,0x40,60,7.0,21221,1,SSL,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.116,49552,0.0,0.0,0,0,0,60.0,0.0,0.0,,24,17544.4,6.0,-1.0,0,1
1179,0.0,196,fd2d:ab8c:225::1,53,0.0,98.0,,90,,6629,2,DNS,eth:ethertype:ipv6:udp:dns,1.0,,fd2d:ab8c:225:0:d165:fe2f:b6b4:4877,50056,8.0,0.0,0,0,1,98.0,0.0,0.0,36.0,0,5356.51,,1.0,1,1
976,,60,91.220.62.30,443,0.0,60.0,0x40,60,7.0,21431,1,SSL,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.116,49554,0.0,0.0,0,0,0,60.0,0.0,0.0,,24,17794.9,6.0,-1.0,0,1
846,,226,192.168.1.116,49510,0.0,113.0,0x40,172,119.0,15304,2,TCP,eth:ethertype:ip:tcp,1.0,1.0,91.220.62.30,443,59.0,0.0,0,0,0,113.0,0.0,0.0,,24,12291.6,118.0,1.0,1,1
934,,60,91.220.62.30,443,0.0,60.0,0x40,60,7.0,19964,1,SSL,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.116,49540,0.0,0.0,0,0,0,60.0,0.0,0.0,,24,16039.5,6.0,-1.0,0,1
129,,226,192.168.1.116,49241,0.0,113.0,0x40,172,119.0,3109,2,TCP,eth:ethertype:ip:tcp,1.0,1.0,204.95.99.221,443,59.0,0.0,0,0,0,113.0,0.0,0.0,,24,2600.31,118.0,1.0,1,1
243,,403,204.95.99.221,443,20.01,58.3333,0x40,54,1.0,5792,7,TCP,eth:ethertype:ip:tcp,0.428571,1.0,192.168.1.116,49323,5.34141,0.0,0,0,3,57.5714,161.119,0.349825,,16,4856.37,0.0,1.33333,3,1
610,0.0,128,224.0.0.252,5355,0.1,64.0,0x00,64,,16478,2,LLMNR,eth:ethertype:ip:udp:llmnr,0.5,,192.168.1.134,57983,0.0,0.0,0,0,1,64.0,10240.0,20.0,30.0,0,12923.7,,-1.0,0,1
1167,1.0,336,fd2d:ab8c:225:0:d165:fe2f:b6b4:4877,49452,0.0,168.0,,235,,6266,2,DNS,eth:ethertype:ipv6:udp:dns,1.0,,fd2d:ab8c:225::1,53,67.0,0.0,0,0,1,168.0,0.0,0.0,181.0,0,5246.88,,1.0,1,1
625,,3150,239.255.255.250,1900,52.9,175.0,0x00,175,,24564,18,SSDP,eth:ethertype:ip:udp:ssdp,0.0555556,,192.168.1.119,60339,0.0,0.0,0,0,17,175.0,476.371,0.340265,141.0,0,21171.8,,-1.0,0,1
1166,0.0,196,fd2d:ab8c:225::1,53,0.03,90.0,,90,,2790,2,DNS,eth:ethertype:ipv6:udp:dns,1.0,,fd2d:ab8c:225:0:d165:fe2f:b6b4:4877,49275,8.0,0.0,0,0,1,98.0,52266.7,66.6667,36.0,0,2270.46,,1.0,1,1
1494,0.0,214,ff02::fb,5353,3600.1,107.0,,107,,6024,2,MDNS,eth:ethertype:ipv6:udp:mdns,0.5,,fd2d:ab8c:225:0:1e6f:65ff:fec0:4392,5353,0.0,0.0,0,0,1,107.0,0.475542,0.00055554,53.0,0,5020.6,,-1.0,0,1
760,,60,91.220.62.30,443,0.0,60.0,0x40,60,7.0,9390,1,SSL,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.116,49424,0.0,0.0,0,0,0,60.0,0.0,0.0,,24,7722.12,6.0,-1.0,0,1
1199,1.0,336,fd2d:ab8c:225:0:d165:fe2f:b6b4:4877,51536,0.0,168.0,,235,,6223,2,DNS,eth:ethertype:ipv6:udp:dns,1.0,,fd2d:ab8c:225::1,53,67.0,0.0,0,0,1,168.0,0.0,0.0,181.0,0,5226.87,,1.0,1,1
353,,226,192.168.1.116,49403,0.0,113.0,0x40,172,119.0,8707,2,TCP,eth:ethertype:ip:tcp,1.0,1.0,204.95.99.221,443,59.0,0.0,0,0,0,113.0,0.0,0.0,,24,7100.67,118.0,1.0,1,1
488,,186,216.58.201.78,80,0.0,60.0,0x40,66,1.0,1979,3,TCP,eth:ethertype:ip:tcp,0.666667,0.0,192.168.1.116,49203,5.65685,0.0,0,0,1,62.0,0.0,0.0,,2,1498.86,0.0,2.0,1,1
456,,190,204.95.99.221,443,0.0,95.0,0x40,60,7.0,11171,2,SSL,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.116,49481,35.0,0.0,0,0,0,95.0,0.0,0.0,,24,9275.71,6.0,-1.0,0,1
1286,0.0,196,fd2d:ab8c:225::1,53,0.0,98.0,,90,,5167,2,DNS,eth:ethertype:ipv6:udp:dns,1.0,,fd2d:ab8c:225:0:d165:fe2f:b6b4:4877,56095,8.0,0.0,0,0,1,98.0,0.0,0.0,36.0,0,4304.8,,1.0,1,1
652,,60,91.220.62.30,443,0.0,60.0,0x40,60,7.0,1292,1,SSL,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.116,49185,0.0,0.0,0,0,0,60.0,0.0,0.0,,24,1047.27,6.0,-1.0,0,1
331,,226,192.168.1.116,49388,0.0,113.0,0x40,172,119.0,8205,2,TCP,eth:ethertype:ip:tcp,1.0,1.0,204.95.99.221,443,59.0,0.0,0,0,0,113.0,0.0,0.0,,24,6699.5,118.0,1.0,1,1
1086,,226,192.168.1.116,49590,0.0,113.0,0x40,172,119.0,25756,2,TCP,eth:ethertype:ip:tcp,1.0,1.0,91.220.62.30,443,59.0,0.0,0,0,0,113.0,0.0,0.0,,24,22414.4,118.0,1.0,1,1
775,,190,91.220.62.30,443,0.0,95.0,0x40,60,7.0,10264,2,SSL,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.116,49452,35.0,0.0,0,0,0,95.0,0.0,0.0,,24,8483.93,6.0,-1.0,0,1
1377,0.0,276,fd2d:ab8c:225::1,53,0.05,90.0,,90,,9277,2,DNS,eth:ethertype:ipv6:udp:dns,1.0,,fd2d:ab8c:225:0:d165:fe2f:b6b4:4877,61646,48.0,0.0,0,0,1,138.0,44160.0,40.0,36.0,0,7601.6,,1.0,1,1
1065,,226,192.168.1.116,49583,0.0,113.0,0x40,172,119.0,24937,2,TCP,eth:ethertype:ip:tcp,1.0,1.0,91.220.62.30,443,59.0,0.0,0,0,0,113.0,0.0,0.0,,24,21359.3,118.0,1.0,1,1
1340,0.0,342,fd2d:ab8c:225::1,53,0.001,104.0,,104,,635,2,DNS,eth:ethertype:ipv6:udp:dns,1.0,,fd2d:ab8c:225:0:d165:fe2f:b6b4:4877,59585,67.0,0.0,0,0,1,171.0,2736000.0,2000.0,50.0,0,376.177,,1.0,1,1
1074,,226,192.168.1.116,49586,0.0,113.0,0x40,172,119.0,25350,2,TCP,eth:ethertype:ip:tcp,1.0,1.0,91.220.62.30,443,59.0,0.0,0,0,0,113.0,0.0,0.0,,24,21877.9,118.0,1.0,1,1
1145,,395,91.220.62.30,443,20.0,57.0,0x40,62,1.0,28547,7,TCP,eth:ethertype:ip:tcp,0.428571,0.0,192.168.1.116,49610,3.53986,0.0,0,0,3,56.4286,158.0,0.35,,2,25328.9,0.0,1.33333,3,1
577,,186,216.58.201.78,80,0.0,60.0,0x40,66,1.0,9690,3,TCP,eth:ethertype:ip:tcp,0.666667,0.0,192.168.1.116,49435,5.65685,0.0,0,0,1,62.0,0.0,0.0,,2,7952.56,0.0,2.0,1,1
367,,340,192.168.1.116,49415,20.0,58.0,0x40,62,1.0,9088,6,TCP,eth:ethertype:ip:tcp,0.333333,0.0,204.95.99.221,443,3.77124,0.0,0,0,3,56.6667,136.0,0.3,,18,7421.41,0.0,1.0,3,1
701,,403,91.220.62.30,443,20.0,58.3333,0x40,66,1.0,4685,7,TCP,eth:ethertype:ip:tcp,0.428571,0.0,192.168.1.116,49291,5.34141,0.0,0,0,3,57.5714,161.2,0.35,,2,4014.06,0.0,1.33333,3,1
113,,340,192.168.1.116,49229,20.0,58.0,0x40,54,1.0,2739,6,TCP,eth:ethertype:ip:tcp,0.333333,1.0,204.95.99.221,443,3.77124,0.0,0,0,3,56.6667,136.0,0.3,,16,2229.51,0.0,1.0,3,1
503,,186,216.58.201.78,80,0.0,60.0,0x40,66,1.0,3069,3,TCP,eth:ethertype:ip:tcp,0.666667,0.0,192.168.1.116,49240,5.65685,0.0,0,0,1,62.0,0.0,0.0,,2,2551.08,0.0,2.0,1,1
17,,8712,192.168.1.255,137,2053.6,110.0,0x00,110,,13129,90,NBNS,eth:ethertype:ip:udp:nbns,0.0222222,,192.168.1.137,137,7.9599,0.0,0,0,89,96.8,33.9384,0.0438255,76.0,0,10864.6,,-1.0,0,1
34,,190,204.95.99.221,443,0.0,95.0,0x40,60,7.0,777,2,SSL,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.116,49168,35.0,0.0,0,0,0,95.0,0.0,0.0,,24,476.443,6.0,-1.0,0,1
256,,226,192.168.1.116,49334,0.0,113.0,0x40,172,119.0,6182,2,TCP,eth:ethertype:ip:tcp,1.0,1.0,204.95.99.221,443,59.0,0.0,0,0,0,113.0,0.0,0.0,,24,5196.82,118.0,1.0,1,1
79,,348,31.13.93.7,443,2.32,66.0,0x40,66,1.0,1193,6,TCP,eth:ethertype:ip:tcp,0.333333,0.0,192.168.1.126,49190,5.65685,0.0,0,0,1,58.0,1200.0,2.58621,,2,126.448,0.0,2.0,2,0
35,,8410,192.168.1.126,49169,7.023,60.0,0x40,54,2330.0,830,17,TCP,eth:ethertype:ip:tcp,0.235294,2330.0,31.13.93.7,443,658.921,0.014,0,0,6,494.706,9579.95,2.42062,,16,118.411,0.0,0.888889,9,0
93,2.0,418,192.168.1.126,62819,0.022,76.0,0x00,133,,707,4,DNS,eth:ethertype:ip:udp:dns,0.5,,8.8.8.8,53,28.5,0.001,0,0,3,104.5,152000.0,181.818,99.0,0,116.363,,1.0,2,0
97,0.0,376,fd2d:ab8c:225::1,53,0.021,98.0,,98,,1666,2,DNS,eth:ethertype:ipv6:udp:dns,1.0,,fd2d:ab8c:225:0:65fd:f7c4:fa68:ef0a,57886,90.0,0.0,0,0,1,188.0,143238.0,95.2381,44.0,0,173.541,,1.0,1,0
25,,1724,31.13.93.7,443,1.137,210.0,0x40,210,157.0,768,2,TLSv1.2,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.126,49162,652.0,0.0,0,0,1,862.0,12130.2,1.75901,,24,117.755,156.0,1.0,1,0
27,,186,31.13.93.7,443,0.999,66.0,0x40,66,1.0,762,3,TCP,eth:ethertype:ip:tcp,0.666667,0.0,192.168.1.126,49164,5.65685,0.0,0,0,1,62.0,1489.49,3.003,,2,117.754,0.0,2.0,1,0
62,,29762,31.13.93.7,443,68.278,66.0,0x40,66,1.0,1116,37,TCP,eth:ethertype:ip:tcp,0.0810811,0.0,192.168.1.126,49182,729.072,0.0,0,0,13,804.378,3487.16,0.541902,,2,125.435,0.0,0.608696,23,0
49,,10775,31.13.93.7,443,8.559,242.0,0x40,242,189.0,1078,14,TLSv1.2,eth:ethertype:ip:tcp:tls,0.714286,1.0,192.168.1.126,49175,532.682,0.0,0,0,1,769.643,10071.3,1.63571,,24,124.907,188.0,0.4,10,0
13,,6431,31.13.93.36,443,0.61,239.0,0x40,239,186.0,1660,9,TLSv1.2,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.126,49194,505.123,0.0,0,0,1,714.556,84341.0,14.7541,,24,173.484,185.0,0.8,5,0
24,,330,31.13.93.7,443,0.839,138.0,0x40,210,158.0,804,3,TCP,eth:ethertype:ip:tcp,1.0,1.0,192.168.1.126,49162,70.8802,0.0,0,0,1,110.0,3146.6,3.57569,,25,118.053,156.0,2.0,1,0
83,,6413,31.13.93.7,443,2.264,242.0,0x40,242,189.0,1263,8,TLSv1.2,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.126,49191,560.649,0.0,0,0,1,801.625,22660.8,3.53357,,24,127.446,188.0,0.6,5,0
2,,276,192.168.1.255,137,1.5017,92.0,0x00,92,,478,3,NBNS,eth:ethertype:ip:udp:nbns,0.333333,,192.168.1.126,137,0.0,0.0,0,0,2,92.0,1470.33,1.99774,58.0,0,87.5216,,-1.0,0,0
46,,32802,31.13.93.7,443,7.022,66.0,0x40,66,1.0,788,39,TCP,eth:ethertype:ip:tcp,0.0769231,0.0,192.168.1.126,49174,726.846,0.0,0,0,12,841.077,37370.5,5.55397,,2,117.853,0.0,0.625,24,0
16,,2647,31.13.93.7,443,0.278,210.0,0x40,210,157.0,765,3,TLSv1.2,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.126,49159,533.132,0.0,0,0,1,882.333,76172.7,10.7914,,24,117.755,156.0,0.5,2,0
65,,5229,31.13.93.7,443,3.888,242.0,0x40,242,189.0,1196,8,TLSv1.2,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.126,49183,439.363,0.0,0,0,1,653.625,10759.3,2.05761,,24,126.449,188.0,0.6,5,0
42,,18972,31.13.93.7,443,7.023,66.0,0x40,54,792.0,1035,26,TCP,eth:ethertype:ip:tcp,0.115385,792.0,192.168.1.126,49172,726.139,0.001,0,0,9,729.692,21611.3,3.70212,,16,123.432,0.0,0.733333,15,0
77,,456,31.13.93.7,443,67.265,66.0,0x40,66,1.0,1192,8,TCP,eth:ethertype:ip:tcp,0.25,0.0,192.168.1.126,49189,5.19615,0.0,0,0,3,57.0,54.2333,0.118933,,2,126.448,0.0,3.0,2,0
15,,108,31.13.93.7,443,0.0,54.0,0x40,54,158.0,799,2,TCP,eth:ethertype:ip:tcp,0.5,158.0,192.168.1.126,49159,0.0,0.0,0,0,1,54.0,0.0,0.0,,20,118.033,0.0,-1.0,0,0
56,,8404,31.13.93.7,443,68.738,66.0,0x40,66,1.0,1079,20,TCP,eth:ethertype:ip:tcp,0.15,0.0,192.168.1.126,49179,631.516,0.0,0,0,7,420.2,978.091,0.29096,,2,124.975,0.0,1.0,10,0
87,0.0,197,8.8.8.8,53,0.002,79.0,0x00,79,,745,2,DNS,eth:ethertype:ip:udp:dns,1.0,,192.168.1.126,54028,19.5,0.0,0,0,1,98.5,788000.0,1000.0,45.0,0,117.749,,1.0,1,0
10,,54,192.168.1.126,49193,0.0,54.0,0x40,54,2761.0,1489,1,TCP,eth:ethertype:ip:tcp,1.0,2761.0,31.13.93.36,443,0.0,0.0,0,0,0,54.0,0.0,0.0,,16,130.461,0.0,0.0,1,0
63,,7796,31.13.93.7,443,3.754,242.0,0x40,242,189.0,1119,9,TLSv1.2,eth:ethertype:ip:tcp:tls,0.777778,1.0,192.168.1.126,49182,564.191,0.0,0,0,1,866.222,16613.7,2.39744,,24,125.436,188.0,0.5,6,0
96,2.0,161,8.8.8.8,62819,0.0,161.0,"0x00,0x00",161,,709,1,ICMP,eth:ethertype:ip:icmp:ip:udp:dns,1.0,,192.168.1.126,53,0.0,0.0,0,0,0,161.0,0.0,0.0,99.0,0,116.363,,-1.0,0,0
81,,3984,31.13.93.7,443,1.879,242.0,0x40,242,189.0,1262,8,TLSv1.2,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.126,49190,431.997,0.0,0,0,1,498.0,16962.2,4.25758,,24,127.446,188.0,0.6,5,0
45,,4997,31.13.93.7,443,0.519,242.0,0x40,242,189.0,934,8,TLSv1.2,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.126,49173,427.372,0.0,0,0,1,624.625,77025.0,15.4143,,24,120.849,188.0,0.6,5,0
58,,8512,31.13.93.7,443,73.544,60.0,0x40,66,1.0,1106,22,TCP,eth:ethertype:ip:tcp,0.136364,0.0,192.168.1.126,49180,611.26,0.0,0,0,9,386.909,925.922,0.299141,,2,125.334,0.0,1.2,10,0
30,,3814,31.13.93.7,443,7.025,60.0,0x40,66,1.0,773,13,TCP,eth:ethertype:ip:tcp,0.307692,0.0,192.168.1.126,49167,522.052,0.0,0,0,5,293.385,4343.35,1.85053,,2,117.85,0.0,1.16667,6,0
39,,6602,31.13.93.7,443,1.795,210.0,0x40,210,157.0,792,10,TLSv1.2,eth:ethertype:ip:tcp:tls,0.8,1.0,192.168.1.126,49170,484.952,0.0,0,0,1,660.2,29424.0,5.57103,,24,117.854,156.0,0.666667,6,0
54,,2024,31.13.93.7,443,68.808,66.0,0x40,66,1.0,1076,10,TCP,eth:ethertype:ip:tcp,0.3,0.0,192.168.1.126,49178,437.226,0.0,0,0,4,202.4,235.321,0.145332,,2,124.904,0.0,1.5,4,0
26,,186,31.13.93.7,443,0.999,66.0,0x40,66,1.0,761,3,TCP,eth:ethertype:ip:tcp,0.666667,0.0,192.168.1.126,49163,5.65685,0.0,0,0,1,62.0,1489.49,3.003,,2,117.754,0.0,2.0,1,0
22,,2647,31.13.93.7,443,1.073,210.0,0x40,210,157.0,767,3,TLSv1.2,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.126,49161,533.132,0.0,0,0,1,882.333,19735.3,2.7959,,24,117.755,156.0,0.5,2,0
52,,2078,31.13.93.7,443,68.808,66.0,0x40,54,778.0,1781,11,TCP,eth:ethertype:ip:tcp,0.272727,778.0,192.168.1.126,49177,419.056,63.601,0,0,4,188.909,241.6,0.159865,,20,193.712,0.0,1.2,5,0
84,,2024,31.13.93.7,443,67.265,66.0,0x40,66,1.0,1195,10,TCP,eth:ethertype:ip:tcp,0.3,0.0,192.168.1.126,49192,437.226,0.0,0,0,4,202.4,240.72,0.148666,,2,126.448,0.0,1.5,4,0
57,,8354,31.13.93.7,443,3.337,242.0,0x40,242,189.0,1082,11,TLSv1.2,eth:ethertype:ip:tcp:tls,0.818182,1.0,192.168.1.126,49179,539.146,0.0,0,0,1,759.455,20027.6,3.29637,,24,124.976,188.0,0.571429,7,0
76,,3930,192.168.1.126,49188,1.494,242.0,0x40,145,2224.0,1498,7,TLSv1.2,eth:ethertype:ip:tcp:tls,1.0,2133.0,31.13.93.7,443,436.282,0.203,0,0,1,561.429,21044.2,4.68541,,24,130.741,91.0,0.75,4,0
71,,4709,31.13.93.7,443,2.552,242.0,0x40,242,189.0,1405,8,TLSv1.2,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.126,49186,431.922,0.0,0,0,1,588.625,14761.8,3.1348,,24,129.451,188.0,0.6,5,0
41,,5661,31.13.93.7,443,0.35,242.0,0x40,242,189.0,931,8,TLSv1.2,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.126,49171,495.855,0.0,0,0,1,707.625,129394.0,22.8571,,24,120.848,188.0,0.6,5,0
3,0.0,128,224.0.0.252,5355,0.0976,64.0,0x00,64,,475,2,LLMNR,eth:ethertype:ip:udp:llmnr,0.5,,192.168.1.126,53174,0.0,0.0,0,0,1,64.0,10491.8,20.4918,30.0,0,87.2239,,-1.0,0,0
74,,468,31.13.93.7,443,4.498,66.0,0x40,66,1.0,1191,8,TCP,eth:ethertype:ip:tcp,0.25,0.0,192.168.1.126,49188,5.80948,0.0,0,0,3,58.5,832.37,1.77857,,2,126.447,0.0,3.0,2,0
47,,9559,31.13.93.7,443,3.834,242.0,0x40,242,189.0,935,10,TLSv1.2,eth:ethertype:ip:tcp:tls,0.7,1.0,192.168.1.126,49174,587.253,0.0,0,0,1,955.9,19945.7,2.60824,,24,120.849,188.0,0.428571,7,0
90,0.0,197,8.8.8.8,53,0.001,76.0,0x00,76,,1462,2,DNS,eth:ethertype:ip:udp:dns,1.0,,192.168.1.126,55985,22.5,0.0,0,0,1,98.5,1576000.0,2000.0,42.0,0,130.153,,1.0,1,0
80,,54,31.13.93.7,443,0.0,54.0,0x40,54,793.0,1388,1,TCP,eth:ethertype:ip:tcp,1.0,793.0,192.168.1.126,49190,0.0,0.0,0,0,0,54.0,0.0,0.0,,20,129.325,0.0,-1.0,0,0
66,,30124,31.13.93.7,443,67.267,60.0,0x40,66,1.0,1185,40,TCP,eth:ethertype:ip:tcp,0.1,0.0,192.168.1.126,49184,724.337,0.0,0,0,15,753.1,3582.62,0.594645,,2,126.446,0.0,0.73913,23,0
0,,2425,192.168.1.126,49195,85.604,60.0,0x40,66,1.0,1669,32,TCP,eth:ethertype:ip:tcp,0.09375,0.0,173.252.90.36,443,114.86,0.0,0,0,9,75.7812,226.625,0.373814,,18,173.562,0.0,0.882353,17,0
6,,856,239.255.255.250,1900,3.003,214.0,0x40,214,,1689,4,SSDP,eth:ethertype:ip:udp:ssdp,0.25,,192.168.1.2,58620,0.0,0.0,0,0,3,214.0,2280.39,1.332,180.0,0,174.604,,-1.0,0,0
40,,3604,31.13.93.7,443,7.023,66.0,0x40,66,1.0,785,12,TCP,eth:ethertype:ip:tcp,0.25,0.0,192.168.1.126,49171,542.791,0.0,0,0,5,300.333,4105.37,1.70867,,2,117.852,0.0,1.4,5,0
11,,3797,31.13.93.36,443,0.303,207.0,0x40,207,154.0,1469,7,TLSv1.2,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.126,49193,443.289,0.0,0,0,1,542.429,100251.0,23.1023,,24,130.158,153.0,0.75,4,0
53,,4101,31.13.93.7,443,4.209,212.0,0x40,212,159.0,1151,8,TLSv1.2,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.126,49177,450.291,0.0,0,0,1,512.625,7794.73,1.90069,,24,125.902,158.0,0.6,5,0
68,,3724,31.13.93.7,443,67.267,66.0,0x40,66,1.0,1188,14,TCP,eth:ethertype:ip:tcp,0.214286,0.0,192.168.1.126,49185,509.521,0.0,0,0,8,266.0,442.892,0.208126,,2,126.447,0.0,1.33333,6,0
67,,6612,31.13.93.7,443,3.461,242.0,0x40,242,189.0,1197,9,TLSv1.2,eth:ethertype:ip:tcp:tls,0.888889,1.0,192.168.1.126,49184,553.344,0.0,0,0,1,734.667,15283.4,2.6004,,24,126.449,188.0,0.5,6,0
8,,6911,31.13.93.36,443,1.911,207.0,0x40,207,154.0,710,9,TLSv1.2,eth:ethertype:ip:tcp:tls,0.888889,1.0,192.168.1.126,49158,497.833,0.0,0,0,1,767.889,28931.4,4.70958,,24,116.373,153.0,0.5,6,0
88,0.0,168,8.8.8.8,53,0.0012,76.0,0x00,76,,52,2,DNS,eth:ethertype:ip:udp:dns,1.0,,192.168.1.126,54442,8.0,0.0,0,0,1,84.0,1120000.0,1666.67,42.0,0,10.5303,,1.0,1,0
82,,3646,31.13.93.7,443,67.265,66.0,0x40,66,1.0,1194,13,TCP,eth:ethertype:ip:tcp,0.230769,0.0,192.168.1.126,49191,526.0,0.0,0,0,5,280.462,433.628,0.193265,,2,126.448,0.0,1.6,5,0
48,,50092,31.13.93.7,443,68.815,66.0,0x40,54,1229.0,1224,62,TCP,eth:ethertype:ip:tcp,0.0483871,1229.0,192.168.1.126,49175,729.223,0.0,0,0,23,807.935,5823.38,0.900966,,16,126.994,0.0,0.722222,36,0
20,,240,31.13.93.7,443,0.004,60.0,0x40,66,1.0,755,4,TCP,eth:ethertype:ip:tcp,0.5,0.0,192.168.1.126,49161,6.0,0.0,0,0,1,60.0,480000.0,1000.0,,2,117.753,0.0,3.0,1,0
98,0.0,364,fd2d:ab8c:225::1,53,0.055,98.0,,98,,1664,2,DNS,eth:ethertype:ipv6:udp:dns,1.0,,fd2d:ab8c:225:0:65fd:f7c4:fa68:ef0a,61868,84.0,0.0,0,0,1,182.0,52945.5,36.3636,44.0,0,173.486,,1.0,1,0
38,,4704,192.168.1.126,49170,0.0,784.0,0x40,1514,6327.0,909,6,TCP,eth:ethertype:ip:tcp,0.333333,4867.0,31.13.93.7,443,730.0,0.0,0,0,2,784.0,0.0,0.0,,16,119.649,1460.0,1.0,3,0
18,,108,31.13.93.7,443,0.0,54.0,0x40,54,158.0,795,2,TCP,eth:ethertype:ip:tcp,0.5,158.0,192.168.1.126,49160,0.0,0.0,0,0,1,54.0,0.0,0.0,,20,117.873,0.0,-1.0,0,0
32,,2300,31.13.93.7,443,1.694,60.0,0x40,66,1.0,776,12,TCP,eth:ethertype:ip:tcp,0.333333,0.0,192.168.1.126,49168,400.93,0.0,0,0,4,191.667,10861.9,7.08383,,2,117.851,0.0,1.0,6,0
75,,54,192.168.1.126,49188,0.0,54.0,0x40,54,2763.0,1505,1,TCP,eth:ethertype:ip:tcp,1.0,2763.0,31.13.93.7,443,0.0,0.0,0,0,0,54.0,0.0,0.0,,16,130.945,0.0,0.0,1,0
